date,home_team,away_team,team,scorer,minute,own_goal,penalty
2023-11-17,Italy,North Macedonia,North Macedonia,Jani Atanasov,74,FALSE,FALSE
2023-11-17,Italy,North Macedonia,Italy,Giacomo Raspadori,81,FALSE,FALSE
2023-11-17,Italy,North Macedonia,Italy,Stephan El Shaarawy,90,FALSE,FALSE
2023-11-17,Kazakhstan,San Marino,Kazakhstan,Islam Chesnokov,19,FALSE,FALSE
2023-11-17,Kazakhstan,San Marino,Kazakhstan,Islam Chesnokov,51,FALSE,FALSE
2023-11-17,Kazakhstan,San Marino,San Marino,Simone Franciosi,60,FALSE,FALSE
2023-11-17,Kazakhstan,San Marino,Kazakhstan,Abat Aymbetov,90,FALSE,TRUE
2023-11-17,Moldova,Albania,Albania,Sokol Çikalleshi,25,FALSE,TRUE
2023-11-17,Moldova,Albania,Moldova,Vladislav Baboglo,87,FALSE,FALSE
2023-11-17,Poland,Czech Republic,Poland,Jakub Piotrowski,38,FALSE,FALSE
2023-11-17,Poland,Czech Republic,Czech Republic,Tomáš Souček,49,FALSE,FALSE
2023-11-18,Armenia,Wales,Armenia,Lucas Zelarayán,5,FALSE,FALSE
2023-11-18,Armenia,Wales,Wales,Nair Tiknizyan,45,TRUE,FALSE
2023-11-18,Belarus,Andorra,Belarus,Denis Laptev,83,FALSE,FALSE
2023-11-18,France,Gibraltar,France,Ethan Santos,3,TRUE,FALSE
2023-11-18,France,Gibraltar,France,Marcus Thuram,4,FALSE,FALSE
2023-11-18,France,Gibraltar,France,Warren Zaïre-Emery,16,FALSE,FALSE
2023-11-18,France,Gibraltar,France,Kylian Mbappé,30,FALSE,TRUE
2023-11-18,France,Gibraltar,France,Jonathan Clauss,34,FALSE,FALSE
2023-11-18,France,Gibraltar,France,Kingsley Coman,36,FALSE,FALSE
2023-11-18,France,Gibraltar,France,Youssouf Fofana,37,FALSE,FALSE
2023-11-18,France,Gibraltar,France,Adrien Rabiot,63,FALSE,FALSE
2023-11-18,France,Gibraltar,France,Kingsley Coman,65,FALSE,FALSE
2023-11-18,France,Gibraltar,France,Ousmane Dembélé,73,FALSE,FALSE
2023-11-18,France,Gibraltar,France,Kylian Mbappé,74,FALSE,FALSE
2023-11-18,France,Gibraltar,France,Kylian Mbappé,82,FALSE,FALSE
2023-11-18,France,Gibraltar,France,Olivier Giroud,89,FALSE,FALSE
2023-11-18,France,Gibraltar,France,Olivier Giroud,90,FALSE,FALSE
2023-11-18,Israel,Romania,Israel,Eran Zahavi,2,FALSE,FALSE
2023-11-18,Israel,Romania,Romania,George Pușcaș,10,FALSE,FALSE
2023-11-18,Israel,Romania,Romania,Ianis Hagi,63,FALSE,FALSE
2023-11-18,Latvia,Croatia,Croatia,Lovro Majer,7,FALSE,FALSE
2023-11-18,Latvia,Croatia,Croatia,Andrej Kramarić,16,FALSE,FALSE
2023-11-18,Netherlands,Republic of Ireland,Netherlands,Wout Weghorst,12,FALSE,FALSE
2023-11-18,Switzerland,Kosovo,Switzerland,Ruben Vargas,47,FALSE,FALSE
2023-11-18,Switzerland,Kosovo,Kosovo,Muhamet Hyseni,82,FALSE,FALSE
2023-11-19,Belgium,Azerbaijan,Belgium,Romelu Lukaku,17,FALSE,FALSE
2023-11-19,Belgium,Azerbaijan,Belgium,Romelu Lukaku,26,FALSE,FALSE
2023-11-19,Belgium,Azerbaijan,Belgium,Romelu Lukaku,30,FALSE,FALSE
2023-11-19,Belgium,Azerbaijan,Belgium,Romelu Lukaku,37,FALSE,FALSE
2023-11-19,Belgium,Azerbaijan,Belgium,Leandro Trossard,90,FALSE,FALSE
2023-11-19,Bosnia and Herzegovina,Slovakia,Bosnia and Herzegovina,Patrik Hrošovský,49,TRUE,FALSE
2023-11-19,Bosnia and Herzegovina,Slovakia,Slovakia,Róbert Boženík,52,FALSE,FALSE
2023-11-19,Bosnia and Herzegovina,Slovakia,Slovakia,Ľubomír Šatka,71,FALSE,FALSE
2023-11-19,Hungary,Montenegro,Montenegro,Slobodan Rubežić,36,FALSE,FALSE
2023-11-19,Hungary,Montenegro,Hungary,Dominik Szoboszlai,66,FALSE,FALSE
2023-11-19,Hungary,Montenegro,Hungary,Dominik Szoboszlai,68,FALSE,FALSE
2023-11-19,Hungary,Montenegro,Hungary,Ádám Nagy,90,FALSE,FALSE
2023-11-19,Liechtenstein,Luxembourg,Luxembourg,Gerson Rodrigues,69,FALSE,FALSE
2023-11-19,Portugal,Iceland,Portugal,Bruno Fernandes,37,FALSE,FALSE
2023-11-19,Portugal,Iceland,Portugal,Ricardo Horta,66,FALSE,FALSE
2023-11-19,Scotland,Norway,Norway,Aron Dønnum,3,FALSE,FALSE
2023-11-19,Scotland,Norway,Scotland,John McGinn,13,FALSE,FALSE
2023-11-19,Scotland,Norway,Norway,Jørgen Strand Larsen,20,FALSE,FALSE
2023-11-19,Scotland,Norway,Scotland,Leo Skiri Østigård,33,TRUE,FALSE
2023-11-19,Scotland,Norway,Scotland,Stuart Armstrong,59,FALSE,FALSE
2023-11-19,Scotland,Norway,Norway,Mohamed Elyounoussi,86,FALSE,FALSE
2023-11-19,Serbia,Bulgaria,Serbia,Miloš Veljković,16,FALSE,FALSE
2023-11-19,Serbia,Bulgaria,Bulgaria,Georgi Rusev,59,FALSE,FALSE
2023-11-19,Serbia,Bulgaria,Bulgaria,Kiril Despodov,69,FALSE,FALSE
2023-11-19,Serbia,Bulgaria,Serbia,Srđan Babić,82,FALSE,FALSE
2023-11-19,Spain,Georgia,Spain,Robin Le Normand,4,FALSE,FALSE
2023-11-19,Spain,Georgia,Georgia,Khvicha Kvaratskhelia,10,FALSE,FALSE
2023-11-19,Spain,Georgia,Spain,Ferran Torres,55,FALSE,FALSE
2023-11-19,Spain,Georgia,Spain,Luka Lochoshvili,72,TRUE,FALSE
2023-11-19,Sweden,Estonia,Sweden,Viktor Claesson,22,FALSE,FALSE
2023-11-19,Sweden,Estonia,Sweden,Emil Forsberg,55,FALSE,FALSE
2023-11-20,Czech Republic,Moldova,Czech Republic,David Douděra,14,FALSE,FALSE
2023-11-20,Czech Republic,Moldova,Czech Republic,Tomáš Chorý,72,FALSE,FALSE
2023-11-20,Czech Republic,Moldova,Czech Republic,Tomáš Souček,90,FALSE,FALSE
2023-11-20,North Macedonia,England,North Macedonia,Enis Bardhi,41,FALSE,FALSE
2023-11-20,North Macedonia,England,England,Jani Atanasov,59,TRUE,FALSE
2023-11-20,Northern Ireland,Denmark,Northern Ireland,Isaac Price,60,FALSE,FALSE
2023-11-20,Northern Ireland,Denmark,Northern Ireland,Dion Charles,81,FALSE,FALSE
2023-11-20,San Marino,Finland,Finland,Pyry Soiri,50,FALSE,FALSE
2023-11-20,San Marino,Finland,Finland,Pyry Soiri,58,FALSE,FALSE
2023-11-20,San Marino,Finland,San Marino,Filippo Berardi,90,FALSE,TRUE
2023-11-20,Slovenia,Kazakhstan,Slovenia,Benjamin Šeško,41,FALSE,TRUE
2023-11-20,Slovenia,Kazakhstan,Kazakhstan,Ramazan Orazov,48,FALSE,FALSE
2023-11-20,Slovenia,Kazakhstan,Slovenia,Benjamin Verbič,86,FALSE,FALSE
2023-11-21,Andorra,Israel,Israel,Joan Cervós,29,TRUE,FALSE
2023-11-21,Andorra,Israel,Israel,Gadi Kinda,81,FALSE,FALSE
2023-11-21,Croatia,Armenia,Croatia,Ante Budimir,43,FALSE,FALSE
2023-11-21,Gibraltar,Netherlands,Netherlands,Calvin Stengs,10,FALSE,FALSE
2023-11-21,Gibraltar,Netherlands,Netherlands,Mats Wieffer,23,FALSE,FALSE
2023-11-21,Gibraltar,Netherlands,Netherlands,Teun Koopmeiners,38,FALSE,FALSE
2023-11-21,Gibraltar,Netherlands,Netherlands,Calvin Stengs,50,FALSE,FALSE
2023-11-21,Gibraltar,Netherlands,Netherlands,Calvin Stengs,62,FALSE,FALSE
2023-11-21,Gibraltar,Netherlands,Netherlands,Cody Gakpo,81,FALSE,FALSE
2023-11-21,Greece,France,France,Randal Kolo Muani,42,FALSE,FALSE
2023-11-21,Greece,France,Greece,Tasos Bakasetas,56,FALSE,FALSE
2023-11-21,Greece,France,Greece,Fotis Ioannidis,61,FALSE,FALSE
2023-11-21,Greece,France,France,Youssouf Fofana,74,FALSE,FALSE
2023-11-21,Kosovo,Belarus,Belarus,Dmitry Antilevsky,43,FALSE,FALSE
2023-11-21,Romania,Switzerland,Romania,Denis Alibec,50,FALSE,FALSE
2023-11-21,Wales,Turkey,Wales,Neco Williams,7,FALSE,FALSE
2023-11-21,Wales,Turkey,Turkey,Yusuf Yazıcı,70,FALSE,TRUE
2024-01-12,Qatar,Lebanon,Qatar,Akram Afif,45,FALSE,FALSE
2024-01-12,Qatar,Lebanon,Qatar,Almoez Ali,56,FALSE,FALSE
2024-01-12,Qatar,Lebanon,Qatar,Akram Afif,90,FALSE,FALSE
2024-01-13,Australia,India,Australia,Jackson Irvine,50,FALSE,FALSE
2024-01-13,Australia,India,Australia,Jordan Bos,73,FALSE,FALSE
2024-01-13,Ivory Coast,Guinea-Bissau,Ivory Coast,Seko Fofana,4,FALSE,FALSE
2024-01-13,Ivory Coast,Guinea-Bissau,Ivory Coast,Jean-Philippe Krasso,58,FALSE,FALSE
2024-01-14,Egypt,Mozambique,Egypt,Mostafa Mohamed,2,FALSE,FALSE
2024-01-14,Egypt,Mozambique,Mozambique,Witi,55,FALSE,FALSE
2024-01-14,Egypt,Mozambique,Mozambique,Clésio,58,FALSE,FALSE
2024-01-14,Egypt,Mozambique,Egypt,Mohamed Salah,90,FALSE,TRUE
2024-01-14,Ghana,Cape Verde,Cape Verde,Jamiro Monteiro,17,FALSE,FALSE
2024-01-14,Ghana,Cape Verde,Ghana,Alexander Djiku,56,FALSE,FALSE
2024-01-14,Ghana,Cape Verde,Cape Verde,Garry Rodrigues,90,FALSE,FALSE
2024-01-14,Iran,Palestine,Iran,Karim Ansarifard,2,FALSE,FALSE
2024-01-14,Iran,Palestine,Iran,Shojae Khalilzadeh,12,FALSE,FALSE
2024-01-14,Iran,Palestine,Iran,Mehdi Ghayedi,38,FALSE,FALSE
2024-01-14,Iran,Palestine,Palestine,Tamer Seyam,45,FALSE,FALSE
2024-01-14,Iran,Palestine,Iran,Sardar Azmoun,55,FALSE,FALSE
2024-01-14,Japan,Vietnam,Japan,Takumi Minamino,11,FALSE,FALSE
2024-01-14,Japan,Vietnam,Vietnam,Nguyễn Đình Bắc,16,FALSE,FALSE
2024-01-14,Japan,Vietnam,Vietnam,Phạm Tuấn Hải,33,FALSE,FALSE
2024-01-14,Japan,Vietnam,Japan,Takumi Minamino,45,FALSE,FALSE
2024-01-14,Japan,Vietnam,Japan,Keito Nakamura,45,FALSE,FALSE
2024-01-14,Japan,Vietnam,Japan,Ayase Ueda,85,FALSE,FALSE
2024-01-14,Nigeria,Equatorial Guinea,Equatorial Guinea,Iban Salvador,36,FALSE,FALSE
2024-01-14,Nigeria,Equatorial Guinea,Nigeria,Victor Osimhen,38,FALSE,FALSE
2024-01-14,United Arab Emirates,Hong Kong,United Arab Emirates,Sultan Adil,34,FALSE,TRUE
2024-01-14,United Arab Emirates,Hong Kong,Hong Kong,Chan Siu Kwan,49,FALSE,FALSE
2024-01-14,United Arab Emirates,Hong Kong,United Arab Emirates,Zayed Sultan,52,FALSE,FALSE
2024-01-14,United Arab Emirates,Hong Kong,United Arab Emirates,Yahya Al-Ghassani,90,FALSE,TRUE
2024-01-15,Algeria,Angola,Algeria,Baghdad Bounedjah,18,FALSE,FALSE
2024-01-15,Algeria,Angola,Angola,Mabululu,68,FALSE,TRUE
2024-01-15,Cameroon,Guinea,Guinea,Mohamed Bayo,10,FALSE,FALSE
2024-01-15,Cameroon,Guinea,Cameroon,Frank Magri,51,FALSE,FALSE
2024-01-15,Indonesia,Iraq,Iraq,Mohanad Ali,17,FALSE,FALSE
2024-01-15,Indonesia,Iraq,Indonesia,Marselino Ferdinan,37,FALSE,FALSE
2024-01-15,Indonesia,Iraq,Iraq,Osama Rashid,45,FALSE,FALSE
2024-01-15,Indonesia,Iraq,Iraq,Aymen Hussein,75,FALSE,FALSE
2024-01-15,Malaysia,Jordan,Jordan,Mahmoud Al-Mardi,12,FALSE,FALSE
2024-01-15,Malaysia,Jordan,Jordan,Musa Al-Taamari,18,FALSE,TRUE
2024-01-15,Malaysia,Jordan,Jordan,Mahmoud Al-Mardi,32,FALSE,FALSE
2024-01-15,Malaysia,Jordan,Jordan,Musa Al-Taamari,85,FALSE,FALSE
2024-01-15,Senegal,Gambia,Senegal,Pape Gueye,4,FALSE,FALSE
2024-01-15,Senegal,Gambia,Senegal,Lamine Camara,52,FALSE,FALSE
2024-01-15,Senegal,Gambia,Senegal,Lamine Camara,86,FALSE,FALSE
2024-01-15,South Korea,Bahrain,South Korea,Hwang In-beom,38,FALSE,FALSE
2024-01-15,South Korea,Bahrain,Bahrain,Abdullah Al-Hashash,51,FALSE,FALSE
2024-01-15,South Korea,Bahrain,South Korea,Lee Kang-in,56,FALSE,FALSE
2024-01-15,South Korea,Bahrain,South Korea,Lee Kang-in,68,FALSE,FALSE
2024-01-16,Burkina Faso,Mauritania,Burkina Faso,Bertrand Traoré,90,FALSE,TRUE
2024-01-16,Mali,South Africa,Mali,Hamari Traoré,60,FALSE,FALSE
2024-01-16,Mali,South Africa,Mali,Lassine Sinayoko,66,FALSE,FALSE
2024-01-16,Saudi Arabia,Oman,Oman,Salaah Al-Yahyaei,14,FALSE,TRUE
2024-01-16,Saudi Arabia,Oman,Saudi Arabia,Abdulrahman Ghareeb,78,FALSE,FALSE
2024-01-16,Saudi Arabia,Oman,Saudi Arabia,Ali Al-Bulaihi,90,FALSE,FALSE
2024-01-16,Thailand,Kyrgyzstan,Thailand,Supachai Chaided,26,FALSE,FALSE
2024-01-16,Thailand,Kyrgyzstan,Thailand,Supachai Chaided,48,FALSE,FALSE
2024-01-16,Tunisia,Namibia,Namibia,Deon Hotto,88,FALSE,FALSE
2024-01-17,DR Congo,Zambia,Zambia,Kings Kangwa,23,FALSE,FALSE
2024-01-17,DR Congo,Zambia,DR Congo,Yoane Wissa,27,FALSE,FALSE
2024-01-17,Morocco,Tanzania,Morocco,Romain Saïss,30,FALSE,FALSE
2024-01-17,Morocco,Tanzania,Morocco,Azzedine Ounahi,77,FALSE,FALSE
2024-01-17,Morocco,Tanzania,Morocco,Youssef En-Nesyri,80,FALSE,FALSE
2024-01-17,Qatar,Tajikistan,Qatar,Akram Afif,17,FALSE,FALSE
2024-01-18,Egypt,Ghana,Ghana,Mohammed Kudus,45,FALSE,FALSE
2024-01-18,Egypt,Ghana,Egypt,Omar Marmoush,69,FALSE,FALSE
2024-01-18,Egypt,Ghana,Ghana,Mohammed Kudus,71,FALSE,FALSE
2024-01-18,Egypt,Ghana,Egypt,Mostafa Mohamed,74,FALSE,FALSE
2024-01-18,Equatorial Guinea,Guinea-Bissau,Equatorial Guinea,Emilio Nsue,21,FALSE,FALSE
2024-01-18,Equatorial Guinea,Guinea-Bissau,Guinea-Bissau,Esteban Obiang,37,TRUE,FALSE
2024-01-18,Equatorial Guinea,Guinea-Bissau,Equatorial Guinea,Josete Miranda,46,FALSE,FALSE
2024-01-18,Equatorial Guinea,Guinea-Bissau,Equatorial Guinea,Emilio Nsue,51,FALSE,FALSE
2024-01-18,Equatorial Guinea,Guinea-Bissau,Equatorial Guinea,Emilio Nsue,61,FALSE,FALSE
2024-01-18,Equatorial Guinea,Guinea-Bissau,Guinea-Bissau,Zé Turbo,90,FALSE,FALSE
2024-01-18,India,Uzbekistan,Uzbekistan,Abbosbek Fayzullaev,4,FALSE,FALSE
2024-01-18,India,Uzbekistan,Uzbekistan,Igor Sergeev,18,FALSE,FALSE
2024-01-18,India,Uzbekistan,Uzbekistan,Sherzod Nasrullaev,45,FALSE,FALSE
2024-01-18,Ivory Coast,Nigeria,Nigeria,William Troost-Ekong,55,FALSE,TRUE
2024-01-18,Palestine,United Arab Emirates,United Arab Emirates,Sultan Adil,23,FALSE,FALSE
2024-01-18,Palestine,United Arab Emirates,Palestine,Bader Nasser,50,TRUE,FALSE
2024-01-18,Syria,Australia,Australia,Jackson Irvine,59,FALSE,FALSE
2024-01-19,Cape Verde,Mozambique,Cape Verde,Bebé,32,FALSE,FALSE
2024-01-19,Cape Verde,Mozambique,Cape Verde,Ryan Mendes,51,FALSE,FALSE
2024-01-19,Cape Verde,Mozambique,Cape Verde,Kevin Pina,69,FALSE,FALSE
2024-01-19,Guinea,Gambia,Guinea,Aguibou Camara,69,FALSE,FALSE
2024-01-19,Hong Kong,Iran,Iran,Mehdi Ghayedi,24,FALSE,FALSE
2024-01-19,Iraq,Japan,Iraq,Aymen Hussein,5,FALSE,FALSE
2024-01-19,Iraq,Japan,Iraq,Aymen Hussein,45,FALSE,FALSE
2024-01-19,Iraq,Japan,Japan,Wataru Endō,90,FALSE,FALSE
2024-01-19,Senegal,Cameroon,Senegal,Ismaïla Sarr,16,FALSE,FALSE
2024-01-19,Senegal,Cameroon,Senegal,Habib Diallo,71,FALSE,FALSE
2024-01-19,Senegal,Cameroon,Cameroon,Jean-Charles Castelletto,83,FALSE,FALSE
2024-01-19,Senegal,Cameroon,Senegal,Sadio Mané,90,FALSE,FALSE
2024-01-19,Vietnam,Indonesia,Indonesia,Asnawi Mangkualam,42,FALSE,TRUE
2024-01-20,Algeria,Burkina Faso,Burkina Faso,Mohamed Konaté,45,FALSE,FALSE
2024-01-20,Algeria,Burkina Faso,Algeria,Baghdad Bounedjah,51,FALSE,FALSE
2024-01-20,Algeria,Burkina Faso,Burkina Faso,Bertrand Traoré,71,FALSE,TRUE
2024-01-20,Algeria,Burkina Faso,Algeria,Baghdad Bounedjah,90,FALSE,FALSE
2024-01-20,Bahrain,Malaysia,Bahrain,Ali Madan,90,FALSE,FALSE
2024-01-20,Jordan,South Korea,South Korea,Son Heung-min,9,FALSE,TRUE
2024-01-20,Jordan,South Korea,Jordan,Park Yong-woo,37,TRUE,FALSE
2024-01-20,Jordan,South Korea,Jordan,Yazan Al-Naimat,45,FALSE,FALSE
2024-01-20,Jordan,South Korea,South Korea,Yazan Al-Arab,90,TRUE,FALSE
2024-01-20,Mauritania,Angola,Angola,Gelson Dala,30,FALSE,FALSE
2024-01-20,Mauritania,Angola,Mauritania,Sidi Bouna Amar,43,FALSE,FALSE
2024-01-20,Mauritania,Angola,Angola,Gelson Dala,50,FALSE,FALSE
2024-01-20,Mauritania,Angola,Angola,Gilberto,53,FALSE,FALSE
2024-01-20,Mauritania,Angola,Mauritania,Aboubakary Koita,58,FALSE,FALSE
2024-01-20,Tunisia,Mali,Mali,Lassine Sinayoko,10,FALSE,FALSE
2024-01-20,Tunisia,Mali,Tunisia,Hamza Rafia,20,FALSE,FALSE
2024-01-21,Kyrgyzstan,Saudi Arabia,Saudi Arabia,Mohamed Kanno,35,FALSE,FALSE
2024-01-21,Kyrgyzstan,Saudi Arabia,Saudi Arabia,Faisal Al-Ghamdi,84,FALSE,FALSE
2024-01-21,Morocco,DR Congo,Morocco,Achraf Hakimi,6,FALSE,FALSE
2024-01-21,Morocco,DR Congo,DR Congo,Silas Katompa Mvumpa,76,FALSE,FALSE
2024-01-21,South Africa,Namibia,South Africa,Percy Tau,14,FALSE,TRUE
2024-01-21,South Africa,Namibia,South Africa,Themba Zwane,25,FALSE,FALSE
2024-01-21,South Africa,Namibia,South Africa,Themba Zwane,40,FALSE,FALSE
2024-01-21,South Africa,Namibia,South Africa,Thapelo Maseko,75,FALSE,FALSE
2024-01-21,Zambia,Tanzania,Tanzania,Simon Msuva,11,FALSE,FALSE
2024-01-21,Zambia,Tanzania,Zambia,Patson Daka,88,FALSE,FALSE
2024-01-22,Cape Verde,Egypt,Cape Verde,Gilson Tavares,45,FALSE,FALSE
2024-01-22,Cape Verde,Egypt,Egypt,Trézéguet,50,FALSE,FALSE
2024-01-22,Cape Verde,Egypt,Cape Verde,Bryan Teixeira,90,FALSE,FALSE
2024-01-22,Cape Verde,Egypt,Egypt,Mostafa Mohamed,90,FALSE,FALSE
2024-01-22,Guinea-Bissau,Nigeria,Nigeria,Opa Sanganté,36,TRUE,FALSE
2024-01-22,Ivory Coast,Equatorial Guinea,Equatorial Guinea,Emilio Nsue,42,FALSE,FALSE
2024-01-22,Ivory Coast,Equatorial Guinea,Equatorial Guinea,Pablo Ganet,73,FALSE,FALSE
2024-01-22,Ivory Coast,Equatorial Guinea,Equatorial Guinea,Emilio Nsue,75,FALSE,FALSE
2024-01-22,Ivory Coast,Equatorial Guinea,Equatorial Guinea,Jannick Buyla,88,FALSE,FALSE
2024-01-22,Mozambique,Ghana,Ghana,Jordan Ayew,15,FALSE,TRUE
2024-01-22,Mozambique,Ghana,Ghana,Jordan Ayew,70,FALSE,TRUE
2024-01-22,Mozambique,Ghana,Mozambique,Geny Catamo,90,FALSE,TRUE
2024-01-22,Mozambique,Ghana,Mozambique,Reinildo Mandava,90,FALSE,FALSE
2024-01-22,Qatar,China PR,Qatar,Hassan Al-Haydos,66,FALSE,FALSE
2024-01-22,Tajikistan,Lebanon,Lebanon,Bassel Jradi,47,FALSE,FALSE
2024-01-22,Tajikistan,Lebanon,Tajikistan,Parvizdzhon Umarbayev,80,FALSE,FALSE
2024-01-22,Tajikistan,Lebanon,Tajikistan,Nuriddin Khamrokulov,90,FALSE,FALSE
2024-01-23,Angola,Burkina Faso,Angola,Mabululu,36,FALSE,FALSE
2024-01-23,Angola,Burkina Faso,Angola,Zini,90,FALSE,FALSE
2024-01-23,Australia,Uzbekistan,Australia,Martin Boyle,45,FALSE,TRUE
2024-01-23,Australia,Uzbekistan,Uzbekistan,Azizbek Turgunboev,78,FALSE,FALSE
2024-01-23,Gambia,Cameroon,Cameroon,Karl Toko Ekambi,56,FALSE,FALSE
2024-01-23,Gambia,Cameroon,Gambia,Ablie Jallow,72,FALSE,FALSE
2024-01-23,Gambia,Cameroon,Gambia,Ebrima Colley,85,FALSE,FALSE
2024-01-23,Gambia,Cameroon,Cameroon,James Gomez,87,TRUE,FALSE
2024-01-23,Gambia,Cameroon,Cameroon,Christopher Wooh,90,FALSE,FALSE
2024-01-23,Guinea,Senegal,Senegal,Abdoulaye Seck,61,FALSE,FALSE
2024-01-23,Guinea,Senegal,Senegal,Iliman Ndiaye,90,FALSE,FALSE
2024-01-23,Hong Kong,Palestine,Palestine,Oday Dabbagh,12,FALSE,FALSE
2024-01-23,Hong Kong,Palestine,Palestine,Zaid Qunbar,48,FALSE,FALSE
2024-01-23,Hong Kong,Palestine,Palestine,Oday Dabbagh,60,FALSE,FALSE
2024-01-23,Iran,United Arab Emirates,Iran,Mehdi Taremi,26,FALSE,FALSE
2024-01-23,Iran,United Arab Emirates,Iran,Mehdi Taremi,65,FALSE,FALSE
2024-01-23,Iran,United Arab Emirates,United Arab Emirates,Yahya Al-Ghassani,90,FALSE,FALSE
2024-01-23,Mauritania,Algeria,Mauritania,Mohamed Dellahi Yali,37,FALSE,FALSE
2024-01-23,Syria,India,Syria,Omar Khribin,76,FALSE,FALSE
2024-01-24,Iraq,Vietnam,Vietnam,Bùi Hoàng Việt Anh,42,FALSE,FALSE
2024-01-24,Iraq,Vietnam,Iraq,Rebin Sulaka,47,FALSE,FALSE
2024-01-24,Iraq,Vietnam,Iraq,Aymen Hussein,73,FALSE,FALSE
2024-01-24,Iraq,Vietnam,Iraq,Aymen Hussein,90,FALSE,TRUE
2024-01-24,Iraq,Vietnam,Vietnam,Nguyễn Quang Hải,90,FALSE,FALSE
2024-01-24,Japan,Indonesia,Japan,Ayase Ueda,6,FALSE,TRUE
2024-01-24,Japan,Indonesia,Japan,Ayase Ueda,52,FALSE,FALSE
2024-01-24,Japan,Indonesia,Japan,Justin Hubner,88,TRUE,FALSE
2024-01-24,Japan,Indonesia,Indonesia,Sandy Walsh,90,FALSE,FALSE
2024-01-24,Zambia,Morocco,Morocco,Hakim Ziyech,37,FALSE,FALSE
2024-01-25,Jordan,Bahrain,Bahrain,Abdulla Yusuf Helal,34,FALSE,FALSE
2024-01-25,Kyrgyzstan,Oman,Oman,Muhsen Al-Ghassani,8,FALSE,FALSE
2024-01-25,Kyrgyzstan,Oman,Kyrgyzstan,Joel Kojo,80,FALSE,FALSE
2024-01-25,South Korea,Malaysia,South Korea,Jeong Woo-yeong,21,FALSE,FALSE
2024-01-25,South Korea,Malaysia,Malaysia,Faisal Halim,51,FALSE,FALSE
2024-01-25,South Korea,Malaysia,Malaysia,Arif Aiman Hanapi,62,FALSE,TRUE
2024-01-25,South Korea,Malaysia,South Korea,Lee Kang-in,83,FALSE,FALSE
2024-01-25,South Korea,Malaysia,South Korea,Son Heung-min,90,FALSE,TRUE
2024-01-25,South Korea,Malaysia,Malaysia,Romel Morales,90,FALSE,FALSE
2024-01-27,Angola,Namibia,Angola,Gelson Dala,38,FALSE,FALSE
2024-01-27,Angola,Namibia,Angola,Gelson Dala,42,FALSE,FALSE
2024-01-27,Angola,Namibia,Angola,Mabululu,66,FALSE,FALSE
2024-01-27,Nigeria,Cameroon,Nigeria,Ademola Lookman,36,FALSE,FALSE
2024-01-27,Nigeria,Cameroon,Nigeria,Ademola Lookman,90,FALSE,FALSE
2024-01-28,Australia,Indonesia,Australia,Elkan Baggott,12,TRUE,FALSE
2024-01-28,Australia,Indonesia,Australia,Martin Boyle,45,FALSE,FALSE
2024-01-28,Australia,Indonesia,Australia,Craig Goodwin,89,FALSE,FALSE
2024-01-28,Australia,Indonesia,Australia,Harry Souttar,90,FALSE,FALSE
2024-01-28,Egypt,DR Congo,DR Congo,Meschak Elia,37,FALSE,FALSE
2024-01-28,Egypt,DR Congo,Egypt,Mostafa Mohamed,45,FALSE,TRUE
2024-01-28,Equatorial Guinea,Guinea,Guinea,Mohamed Bayo,90,FALSE,FALSE
2024-01-28,Tajikistan,United Arab Emirates,Tajikistan,Vahdat Hanonov,30,FALSE,FALSE
2024-01-28,Tajikistan,United Arab Emirates,United Arab Emirates,Khalifa Al Hammadi,90,FALSE,FALSE
2024-01-29,Cape Verde,Mauritania,Cape Verde,Ryan Mendes,88,FALSE,TRUE
2024-01-29,Iraq,Jordan,Jordan,Yazan Al-Naimat,45,FALSE,FALSE
2024-01-29,Iraq,Jordan,Iraq,Saad Natiq,68,FALSE,FALSE
2024-01-29,Iraq,Jordan,Iraq,Aymen Hussein,76,FALSE,FALSE
2024-01-29,Iraq,Jordan,Jordan,Yazan Al-Arab,90,FALSE,FALSE
2024-01-29,Iraq,Jordan,Jordan,Nizar Al-Rashdan,90,FALSE,FALSE
2024-01-29,Ivory Coast,Senegal,Senegal,Habib Diallo,4,FALSE,FALSE
2024-01-29,Ivory Coast,Senegal,Ivory Coast,Franck Kessié,86,FALSE,TRUE
2024-01-29,Qatar,Palestine,Palestine,Oday Dabbagh,37,FALSE,FALSE
2024-01-29,Qatar,Palestine,Qatar,Hassan Al-Haydos,45,FALSE,FALSE
2024-01-29,Qatar,Palestine,Qatar,Akram Afif,49,FALSE,TRUE
2024-01-30,Mali,Burkina Faso,Mali,Edmond Tapsoba,3,TRUE,FALSE
2024-01-30,Mali,Burkina Faso,Mali,Lassine Sinayoko,47,FALSE,FALSE
2024-01-30,Mali,Burkina Faso,Burkina Faso,Bertrand Traoré,57,FALSE,TRUE
2024-01-30,Morocco,South Africa,South Africa,Evidence Makgopa,57,FALSE,FALSE
2024-01-30,Morocco,South Africa,South Africa,Teboho Mokoena,90,FALSE,FALSE
2024-01-30,Saudi Arabia,South Korea,Saudi Arabia,Abdullah Radif,46,FALSE,FALSE
2024-01-30,Saudi Arabia,South Korea,South Korea,Cho Gue-sung,90,FALSE,FALSE
2024-01-30,Uzbekistan,Thailand,Uzbekistan,Azizbek Turgunboev,37,FALSE,FALSE
